8b07890fb04c30df8530049e88a874865ea4b111,03/22/2013,10:30:00,03,2013,480,0,6.25,5.00,0.00,1.00,12.25,Credit Card,80.0000,1
8b07895cff25b848ce5db5f8f3e92dfd56d3efd2,02/16/2013,10:00:00,02,2013,720,5.5,13.65,0.00,0.00,0.00,13.65,Cash,0,0
8b078ad535958badaaf529793cb397e649e8c4ef,05/31/2013,10:15:00,05,2013,900,4.5,13.45,0.00,0.00,1.00,14.45,Cash,0,0
8b078b8032df2a210a4ec729221f8f79d539de22,09/29/2013,10:30:00,09,2013,2700,18.6,39.25,8.45,0.00,3.00,50.70,Credit Card,21.5286,1
8b078bc2e9e7c7320a199ca0fd31fbad7161a749,11/22/2013,12:45:00,11,2013,0,0,3.25,0.00,0.00,0.00,3.25,Cash,0,0
8b078d11a741b8806df3bf612ea1f673e85b0576,07/08/2013,08:15:00,07,2013,300,0,5.65,0.00,0.00,1.50,7.15,Cash,0,0
8b078da1425f06ee688ac3f7f90492f032e4ed2c,07/19/2013,01:45:00,07,2013,180,0,4.25,0.00,0.00,0.00,4.25,Cash,0,0
8b078e12b6d2ec67f6802522d2dc4f52f81d87a2,04/28/2013,03:00:00,04,2013,1500,0,27.25,0.00,0.00,2.00,29.25,Cash,0,0
8b078e93d688a46c16784d15db8e8425ff66d4c2,09/22/2013,01:30:00,09,2013,480,0,6.25,2.00,0.00,1.00,9.25,Credit Card,32.0000,1
8b078ea3d426ab5ff5dc18b2e53c8541fb2bb1f7,01/27/2013,01:15:00,01,2013,300,0.5,4.84,2.00,0.00,1.00,7.84,Credit Card,41.3223,1
8b0790636004f96fbbe3119b0e99de8ac1bf486d,05/02/2013,04:30:00,05,2013,420,1,6.05,0.00,0.00,0.00,6.05,Cash,0,0
8b0790f364c9777eb270411e6e31a2e957a57c98,12/15/2013,01:30:00,12,2013,360,0,6.45,0.00,0.00,0.00,6.45,Cash,0,0
8b07911b9be55cca4c268fb262e19b4c1cb06d73,08/19/2013,06:15:00,08,2013,1560,15.9,33.05,7.00,0.00,2.00,42.05,Credit Card,21.1800,1
8b0791793517c83d52cfb9ce062cdb713a5d18da,01/17/2013,04:30:00,01,2013,1080,7.8,19.05,0.00,0.00,0.00,19.05,Cash,0,0
